DATE,PROVINCE,TESTS_ALL,TESTS_ALL_POS,CASES,REGION,NR_REPORTING,TOTAL_IN,TOTAL_IN_ICU,TOTAL_IN_RESP,TOTAL_IN_ECMO,NEW_IN,NEW_OUT,PROV,POP
2020-05-07,OostVlaanderen,3893,56,35,Flanders,14,263,60,37,2,12,32,VOV,1200945
2020-05-07,VlaamsBrabant,2572,48,19,Flanders,6,109,24,15,4,6,2,VBR,1155843
2020-05-07,WestVlaanderen,3293,97,69,Flanders,11,287,54,31,2,16,26,VWV,1525255
2020-05-08,Antwerpen,4639,142,61,Flanders,14,459,88,60,2,11,57,VAN,1869730
2020-05-08,BrabantWallon,655,9,13,Wallonia,2,23,7,5,0,0,3,WBR,406019
2020-05-08,Brussels,1774,38,33,Brussels,15,436,92,69,11,13,28,BRU,1218255
2020-05-08,Hainaut,2311,63,63,Wallonia,14,329,50,36,6,14,12,WHT,1346840
2020-05-08,Limburg,2671,73,50,Flanders,7,201,48,29,2,9,25,VLI,877370
2020-05-08,Liège,1936,65,37,Wallonia,12,184,52,30,1,8,22,WLG,1109800
2020-05-08,Luxembourg,660,27,13,Wallonia,3,39,6,5,0,0,5,WLX,286752
2020-05-08,Namur,753,42,33,Wallonia,6,94,18,12,3,4,8,WNA,495832
2020-05-08,OostVlaanderen,3861,71,45,Flanders,14,245,60,33,2,5,16,VOV,1200945
2020-05-08,VlaamsBrabant,2929,34,30,Flanders,6,104,26,14,4,3,9,VBR,1155843
2020-05-08,WestVlaanderen,2863,93,63,Flanders,11,267,55,35,1,8,25,VWV,1525255
2020-05-09,Antwerpen,3751,79,41,Flanders,14,407,85,57,2,9,46,VAN,1869730
2020-05-09,BrabantWallon,387,17,7,Wallonia,2,23,7,3,0,2,1,WBR,406019
2020-05-09,Brussels,1646,50,28,Brussels,15,433,94,61,10,16,32,BRU,1218255
2020-05-09,Hainaut,1808,45,28,Wallonia,14,298,47,32,6,8,33,WHT,1346840
2020-05-09,Limburg,1577,67,15,Flanders,7,176,42,23,2,10,25,VLI,877370
2020-05-09,Liège,1761,50,41,Wallonia,12,171,46,30,1,5,17,WLG,1109800
2020-05-09,Luxembourg,272,4,4,Wallonia,3,36,6,4,0,3,6,WLX,286752
2020-05-09,Namur,1094,34,11,Wallonia,6,94,19,12,3,2,8,WNA,495832
2020-05-09,OostVlaanderen,2495,40,22,Flanders,14,236,52,29,2,8,21,VOV,1200945
2020-05-09,VlaamsBrabant,2206,23,11,Flanders,6,99,25,14,4,7,13,VBR,1155843
2020-05-09,WestVlaanderen,3400,52,27,Flanders,11,249,52,30,3,13,29,VWV,1525255
2020-05-10,Antwerpen,2022,40,28,Flanders,14,409,86,55,1,6,15,VAN,1869730
2020-05-10,BrabantWallon,187,10,6,Wallonia,2,25,7,3,0,2,0,WBR,406019
2020-05-10,Brussels,858,37,12,Brussels,15,429,91,59,10,10,6,BRU,1218255
2020-05-10,Hainaut,1515,64,10,Wallonia,14,300,50,36,5,13,8,WHT,1346840
2020-05-10,Limburg,854,21,9,Flanders,7,172,43,25,2,3,6,VLI,877370
2020-05-10,Liège,922,49,25,Wallonia,12,169,50,29,1,6,7,WLG,1109800
2020-05-10,Namur,438,12,3,Wallonia,6,95,19,11,3,3,1,WNA,495832
2020-05-10,OostVlaanderen,1967,37,3,Flanders,14,238,52,29,2,10,2,VOV,1200945
2020-05-10,VlaamsBrabant,1018,24,7,Flanders,6,100,23,14,4,3,3,VBR,1155843
2020-05-10,WestVlaanderen,1614,45,10,Flanders,11,251,51,31,3,4,5,VWV,1525255
2020-05-11,Antwerpen,1461,60,85,Flanders,14,418,88,57,2,7,5,VAN,1869730
2020-05-11,BrabantWallon,277,6,8,Wallonia,2,26,7,2,0,1,0,WBR,406019
2020-05-11,Brussels,806,27,31,Brussels,15,416,89,59,11,9,10,BRU,1218255
2020-05-11,Hainaut,1070,37,40,Wallonia,14,307,47,33,5,2,4,WHT,1346840
2020-05-11,Limburg,859,31,54,Flanders,7,176,41,19,2,10,4,VLI,877370
2020-05-11,Liège,1232,28,23,Wallonia,12,181,49,27,0,3,3,WLG,1109800
2020-05-11,Luxembourg,350,5,7,Wallonia,3,34,5,4,0,0,0,WLX,286752
2020-05-11,Namur,313,14,27,Wallonia,6,94,19,9,3,2,1,WNA,495832
2020-05-11,OostVlaanderen,1293,24,53,Flanders,14,225,50,29,2,0,5,VOV,1200945
2020-05-11,VlaamsBrabant,1106,29,34,Flanders,6,97,21,12,4,3,2,VBR,1155843
2020-05-11,WestVlaanderen,1813,60,97,Flanders,11,256,49,31,3,6,1,VWV,1525255
2020-05-12,Antwerpen,3396,97,88,Flanders,14,400,81,60,2,13,29,VAN,1869730
2020-05-12,BrabantWallon,530,6,3,Wallonia,2,25,7,2,0,1,1,WBR,406019
2020-05-12,Brussels,1358,55,31,Brussels,15,373,83,58,9,9,48,BRU,1218255
2020-05-12,Hainaut,2314,52,54,Wallonia,14,281,44,28,5,12,39,WHT,1346840
2020-05-12,Limburg,1316,72,29,Flanders,7,164,36,19,2,4,17,VLI,877370
2020-05-12,Liège,1712,47,32,Wallonia,12,173,41,25,0,8,12,WLG,1109800
2020-05-12,Luxembourg,541,15,6,Wallonia,3,34,4,3,0,1,0,WLX,286752
2020-05-12,Namur,735,27,18,Wallonia,6,90,16,10,3,2,10,WNA,495832
2020-05-12,OostVlaanderen,2410,48,37,Flanders,14,211,50,26,2,9,24,VOV,1200945
2020-05-12,VlaamsBrabant,1699,27,27,Flanders,6,88,20,12,4,3,8,VBR,1155843
2020-05-12,WestVlaanderen,3724,109,66,Flanders,11,246,45,27,3,8,18,VWV,1525255
2020-05-13,Antwerpen,3903,95,56,Flanders,14,381,77,47,1,12,24,VAN,1869730
2020-05-13,BrabantWallon,830,10,8,Wallonia,2,17,6,2,0,0,7,WBR,406019
2020-05-13,Brussels,1855,43,33,Brussels,15,360,78,49,9,10,22,BRU,1218255
2020-05-13,Hainaut,2971,65,32,Wallonia,14,265,40,29,4,14,25,WHT,1346840
2020-05-13,Limburg,1837,55,31,Flanders,7,146,35,18,2,6,19,VLI,877370
2020-05-13,Liège,1391,41,22,Wallonia,12,162,41,22,0,7,12,WLG,1109800
2020-05-13,Luxembourg,497,9,5,Wallonia,3,34,4,3,0,2,1,WLX,286752
2020-05-13,Namur,997,26,20,Wallonia,6,81,14,8,3,5,3,WNA,495832
2020-05-13,OostVlaanderen,2263,38,19,Flanders,14,204,48,25,2,8,16,VOV,1200945
2020-05-13,VlaamsBrabant,2424,31,25,Flanders,6,71,18,12,4,4,14,VBR,1155843
2020-05-13,WestVlaanderen,3695,81,56,Flanders,11,245,46,24,3,13,30,VWV,1525255
2020-05-14,Antwerpen,3022,52,48,Flanders,14,354,68,49,1,10,33,VAN,1869730
2020-05-14,BrabantWallon,609,15,9,Wallonia,2,17,4,2,0,0,2,WBR,406019
2020-05-14,Brussels,1695,58,41,Brussels,15,330,71,46,6,5,37,BRU,1218255
2020-05-14,Hainaut,2790,52,34,Wallonia,14,252,41,30,4,12,31,WHT,1346840
2020-05-14,Limburg,1466,42,25,Flanders,7,134,30,16,1,3,14,VLI,877370
2020-05-14,Liège,2079,33,27,Wallonia,12,158,39,20,1,5,14,WLG,1109800
2020-05-14,Luxembourg,658,3,4,Wallonia,3,34,3,3,0,2,1,WLX,286752
2020-05-14,Namur,1015,27,11,Wallonia,6,86,15,8,3,4,3,WNA,495832
2020-05-14,OostVlaanderen,2118,32,28,Flanders,14,184,47,21,2,8,20,VOV,1200945
2020-05-14,VlaamsBrabant,1690,36,16,Flanders,6,69,18,11,3,1,9,VBR,1155843
2020-05-14,WestVlaanderen,2648,95,53,Flanders,11,244,44,25,3,17,26,VWV,1525255
2020-05-15,Antwerpen,3290,86,69,Flanders,14,337,66,43,0,10,24,VAN,1869730
2020-05-15,BrabantWallon,560,1,5,Wallonia,2,17,4,2,0,1,2,WBR,406019
2020-05-15,Brussels,1451,56,25,Brussels,15,298,66,45,7,14,23,BRU,1218255
2020-05-15,Hainaut,2784,52,47,Wallonia,14,236,38,22,2,7,24,WHT,1346840
2020-05-15,Limburg,1756,33,33,Flanders,7,125,28,15,1,6,14,VLI,877370
2020-05-15,Liège,2120,59,29,Wallonia,12,141,37,22,1,5,16,WLG,1109800
2020-05-15,Luxembourg,402,4,3,Wallonia,3,31,3,3,0,1,4,WLX,286752
2020-05-15,Namur,766,10,9,Wallonia,6,82,16,11,3,2,11,WNA,495832
2020-05-15,OostVlaanderen,2437,48,30,Flanders,14,173,46,20,2,4,14,VOV,1200945
2020-05-15,VlaamsBrabant,1622,23,12,Flanders,6,74,17,10,3,3,5,VBR,1155843
2020-05-15,WestVlaanderen,2668,114,65,Flanders,11,236,43,26,3,12,22,VWV,1525255
2020-05-16,Antwerpen,1898,52,21,Flanders,14,298,61,41,0,9,33,VAN,1869730
2020-05-16,BrabantWallon,438,6,4,Wallonia,2,14,4,3,0,0,3,WBR,406019
2020-05-16,Brussels,1123,41,19,Brussels,15,301,64,42,5,12,27,BRU,1218255
2020-05-16,Hainaut,1612,35,10,Wallonia,14,220,37,22,2,11,26,WHT,1346840
2020-05-16,Limburg,1340,32,10,Flanders,7,116,28,14,1,4,13,VLI,877370
2020-05-16,Liège,1391,28,13,Wallonia,12,138,34,19,1,10,13,WLG,1109800
2020-05-16,Luxembourg,374,4,2,Wallonia,3,29,4,3,0,1,2,WLX,286752
2020-05-16,Namur,488,10,6,Wallonia,6,79,14,7,3,2,7,WNA,495832
2020-05-16,OostVlaanderen,1989,45,23,Flanders,14,157,42,17,1,3,24,VOV,1200945
2020-05-16,VlaamsBrabant,1220,13,11,Flanders,6,54,15,9,3,2,6,VBR,1155843
2020-05-16,WestVlaanderen,1938,55,28,Flanders,11,219,42,21,3,6,16,VWV,1525255
2020-05-17,Antwerpen,1379,44,17,Flanders,14,296,67,38,0,2,4,VAN,1869730
2020-05-17,BrabantWallon,429,1,3,Wallonia,2,16,4,2,0,0,0,WBR,406019
2020-05-17,Brussels,675,24,7,Brussels,15,288,64,41,5,3,6,BRU,1218255
2020-05-17,Hainaut,1280,16,6,Wallonia,14,227,37,22,2,6,1,WHT,1346840
2020-05-17,Limburg,791,22,9,Flanders,7,118,25,13,1,6,1,VLI,877370
2020-05-17,Liège,1106,11,7,Wallonia,12,136,35,18,1,2,0,WLG,1109800
2020-05-17,Namur,822,3,1,Wallonia,6,72,14,7,3,1,6,WNA,495832
2020-05-17,OostVlaanderen,920,21,6,Flanders,14,154,38,16,1,9,5,VOV,1200945
2020-05-17,VlaamsBrabant,892,12,7,Flanders,6,54,14,9,3,2,1,VBR,1155843
2020-05-17,WestVlaanderen,926,31,18,Flanders,11,223,41,21,1,11,3,VWV,1525255
2020-05-18,Antwerpen,1529,39,72,Flanders,14,296,68,41,0,5,2,VAN,1869730
2020-05-18,BrabantWallon,222,3,6,Wallonia,2,16,4,3,0,0,0,WBR,406019
2020-05-18,Brussels,729,33,32,Brussels,15,281,66,42,6,12,16,BRU,1218255
2020-05-18,Hainaut,1129,25,30,Wallonia,14,228,37,22,3,5,6,WHT,1346840
2020-05-18,Limburg,985,43,50,Flanders,7,122,28,13,1,4,0,VLI,877370
2020-05-18,Liège,1092,25,10,Wallonia,12,135,31,15,1,2,5,WLG,1109800
2020-05-18,Luxembourg,301,1,3,Wallonia,3,31,3,3,0,1,0,WLX,286752
2020-05-18,Namur,214,2,10,Wallonia,6,72,13,6,3,3,0,WNA,495832
2020-05-18,OostVlaanderen,1392,26,41,Flanders,14,156,39,15,1,4,1,VOV,1200945
2020-05-18,VlaamsBrabant,941,8,20,Flanders,6,58,13,9,3,3,0,VBR,1155843
2020-05-18,WestVlaanderen,1904,55,32,Flanders,11,235,43,22,1,11,0,VWV,1525255
2020-05-19,Antwerpen,2128,79,36,Flanders,14,275,58,34,0,8,27,VAN,1869730
2020-05-19,BrabantWallon,566,13,9,Wallonia,2,14,4,3,0,1,3,WBR,406019
2020-05-19,Brussels,1173,50,35,Brussels,15,272,62,40,4,9,30,BRU,1218255
2020-05-19,Hainaut,2191,37,19,Wallonia,14,213,32,16,2,6,23,WHT,1346840
2020-05-19,Limburg,1585,54,45,Flanders,7,107,24,14,1,5,12,VLI,877370
2020-05-19,Liège,1607,35,25,Wallonia,12,131,29,13,1,2,16,WLG,1109800
2020-05-19,Luxembourg,491,12,6,Wallonia,3,28,3,3,0,0,1,WLX,286752
2020-05-19,Namur,520,17,7,Wallonia,6,66,12,3,2,4,5,WNA,495832
2020-05-19,OostVlaanderen,1852,55,42,Flanders,14,142,34,13,2,6,18,VOV,1200945
2020-05-19,VlaamsBrabant,1688,35,16,Flanders,6,48,15,9,2,5,12,VBR,1155843
2020-05-19,WestVlaanderen,2397,66,44,Flanders,11,231,40,21,0,12,13,VWV,1525255
2020-05-20,Antwerpen,2079,50,87,Flanders,14,253,55,33,0,7,25,VAN,1869730
2020-05-20,BrabantWallon,526,9,9,Wallonia,2,13,3,3,0,2,0,WBR,406019
2020-05-20,Brussels,1294,54,31,Brussels,15,268,51,33,5,10,30,BRU,1218255
2020-05-20,Hainaut,2523,49,54,Wallonia,14,197,26,12,2,10,16,WHT,1346840
2020-05-20,Limburg,2116,66,34,Flanders,7,109,21,14,0,10,5,VLI,877370
2020-05-20,Liège,1702,38,30,Wallonia,12,116,24,12,1,1,17,WLG,1109800
2020-05-20,Luxembourg,546,2,6,Wallonia,3,25,2,2,0,0,2,WLX,286752
2020-05-20,Namur,1108,7,16,Wallonia,6,68,12,4,2,7,5,WNA,495832
2020-05-20,OostVlaanderen,2030,63,39,Flanders,14,138,32,13,2,6,9,VOV,1200945
2020-05-20,VlaamsBrabant,1337,15,17,Flanders,6,35,11,7,2,1,9,VBR,1155843
2020-05-20,WestVlaanderen,2493,65,43,Flanders,11,226,40,21,1,17,23,VWV,1525255
2020-05-21,Antwerpen,1414,34,10,Flanders,14,230,49,29,0,4,23,VAN,1869730
2020-05-21,BrabantWallon,407,11,2,Wallonia,2,14,3,3,0,1,0,WBR,406019
2020-05-21,Brussels,726,32,12,Brussels,15,258,51,35,5,6,21,BRU,1218255
2020-05-21,Hainaut,1167,20,7,Wallonia,14,182,21,12,2,2,19,WHT,1346840
2020-05-21,Limburg,559,20,8,Flanders,7,114,20,14,0,17,7,VLI,877370
2020-05-21,Liège,1347,21,4,Wallonia,12,117,24,11,1,5,12,WLG,1109800
2020-05-21,Namur,338,3,2,Wallonia,6,68,16,5,2,4,5,WNA,495832
2020-05-21,OostVlaanderen,1123,22,7,Flanders,14,132,30,12,1,5,19,VOV,1200945
2020-05-21,VlaamsBrabant,660,14,3,Flanders,6,31,12,6,3,0,2,VBR,1155843
2020-05-21,WestVlaanderen,1387,45,13,Flanders,11,218,40,18,1,12,22,VWV,1525255
2020-05-22,Antwerpen,1612,86,49,Flanders,14,227,48,29,0,5,3,VAN,1869730
2020-05-22,BrabantWallon,312,5,4,Wallonia,2,14,3,3,0,0,0,WBR,406019
2020-05-22,Brussels,1028,24,27,Brussels,15,264,56,42,6,6,12,BRU,1218255
2020-05-22,Hainaut,1982,44,20,Wallonia,14,166,18,10,2,4,2,WHT,1346840
2020-05-22,Limburg,900,34,24,Flanders,7,104,20,15,0,3,2,VLI,877370
2020-05-22,Liège,1419,27,17,Wallonia,12,116,23,9,2,3,3,WLG,1109800
2020-05-22,Luxembourg,324,2,1,Wallonia,3,26,2,2,0,1,0,WLX,286752
2020-05-22,Namur,509,15,5,Wallonia,6,65,11,6,2,0,2,WNA,495832
2020-05-22,OostVlaanderen,1488,32,32,Flanders,14,132,28,11,1,6,2,VOV,1200945
2020-05-22,VlaamsBrabant,988,13,17,Flanders,6,31,12,5,3,0,2,VBR,1155843
2020-05-22,WestVlaanderen,1936,36,44,Flanders,11,215,38,17,1,6,4,VWV,1525255
2020-05-23,Antwerpen,1351,47,17,Flanders,14,219,48,27,0,5,18,VAN,1869730
2020-05-23,BrabantWallon,234,6,5,Wallonia,2,12,2,2,0,0,1,WBR,406019
2020-05-23,Brussels,800,33,11,Brussels,15,251,54,39,5,7,21,BRU,1218255
2020-05-23,Hainaut,1048,31,13,Wallonia,14,161,16,9,2,6,15,WHT,1346840
2020-05-23,Limburg,667,28,11,Flanders,7,110,18,15,0,7,10,VLI,877370
2020-05-23,Liège,778,29,15,Wallonia,12,106,23,10,2,6,18,WLG,1109800
2020-05-23,Namur,248,2,1,Wallonia,6,59,13,5,1,2,4,WNA,495832
2020-05-23,OostVlaanderen,1439,37,27,Flanders,14,118,29,10,1,4,15,VOV,1200945
2020-05-23,VlaamsBrabant,771,11,5,Flanders,6,35,11,5,3,4,0,VBR,1155843
2020-05-23,WestVlaanderen,1457,80,18,Flanders,11,205,40,19,1,7,10,VWV,1525255
2020-05-24,Antwerpen,1078,32,17,Flanders,14,215,46,25,0,5,6,VAN,1869730
2020-05-24,BrabantWallon,267,5,4,Wallonia,2,11,2,2,0,0,1,WBR,406019
2020-05-24,Brussels,520,21,7,Brussels,15,255,55,38,5,4,5,BRU,1218255
2020-05-24,Hainaut,808,22,8,Wallonia,14,159,15,9,2,6,4,WHT,1346840
2020-05-24,Limburg,602,27,14,Flanders,7,107,19,14,0,2,2,VLI,877370
2020-05-24,Liège,1025,28,7,Wallonia,12,108,22,9,2,1,1,WLG,1109800
2020-05-24,Luxembourg,148,2,1,Wallonia,3,23,2,2,0,0,0,WLX,286752
2020-05-24,Namur,231,4,4,Wallonia,6,59,11,5,1,1,0,WNA,495832
2020-05-24,OostVlaanderen,744,14,7,Flanders,14,118,27,8,1,2,1,VOV,1200945
2020-05-24,VlaamsBrabant,699,6,4,Flanders,6,34,11,5,3,0,0,VBR,1155843
2020-05-24,WestVlaanderen,793,31,2,Flanders,11,217,41,17,1,6,5,VWV,1525255
2020-05-25,Antwerpen,1422,40,50,Flanders,14,219,44,27,0,8,2,VAN,1869730
2020-05-25,BrabantWallon,218,6,5,Wallonia,2,10,1,1,0,0,1,WBR,406019
2020-05-25,Brussels,932,25,31,Brussels,15,251,57,34,4,6,11,BRU,1218255
2020-05-25,Hainaut,960,23,65,Wallonia,14,155,15,9,1,3,2,WHT,1346840
2020-05-25,Limburg,860,26,29,Flanders,7,115,19,13,0,13,2,VLI,877370
2020-05-25,Liège,859,11,9,Wallonia,12,107,22,9,2,1,1,WLG,1109800
2020-05-25,Namur,203,8,11,Wallonia,6,56,11,5,1,0,1,WNA,495832
2020-05-25,OostVlaanderen,1349,24,55,Flanders,14,118,26,7,1,1,1,VOV,1200945
2020-05-25,VlaamsBrabant,1093,11,14,Flanders,6,32,11,4,3,1,0,VBR,1155843
2020-05-25,WestVlaanderen,1560,32,36,Flanders,11,217,41,19,1,6,2,VWV,1525255
2020-05-26,Antwerpen,2388,43,34,Flanders,14,186,38,22,0,4,13,VAN,1869730
2020-05-26,BrabantWallon,361,7,4,Wallonia,2,6,1,1,0,0,2,WBR,406019
2020-05-26,Brussels,1192,30,18,Brussels,15,240,51,31,3,5,15,BRU,1218255
2020-05-26,Hainaut,1501,82,15,Wallonia,14,133,15,9,1,4,29,WHT,1346840
2020-05-26,Limburg,1396,47,27,Flanders,7,93,18,11,0,0,6,VLI,877370
2020-05-26,Liège,1442,19,16,Wallonia,12,104,20,10,2,6,10,WLG,1109800
2020-05-26,Luxembourg,337,2,8,Wallonia,3,27,1,0,0,5,2,WLX,286752
2020-05-26,Namur,391,6,2,Wallonia,6,36,9,4,1,1,20,WNA,495832
2020-05-26,OostVlaanderen,2727,65,32,Flanders,14,104,27,7,1,5,16,VOV,1200945
2020-05-26,VlaamsBrabant,1746,24,15,Flanders,6,28,10,4,3,0,3,VBR,1155843
2020-05-26,WestVlaanderen,2468,53,29,Flanders,11,193,33,15,1,6,29,VWV,1525255
2020-05-27,Antwerpen,2583,38,28,Flanders,14,174,39,21,1,5,16,VAN,1869730
2020-05-27,BrabantWallon,430,4,1,Wallonia,2,5,1,0,0,0,1,WBR,406019
2020-05-27,Brussels,1321,36,23,Brussels,15,207,45,22,2,9,16,BRU,1218255
2020-05-27,Hainaut,1333,10,24,Wallonia,14,111,10,6,1,3,20,WHT,1346840
2020-05-27,Limburg,1605,39,24,Flanders,7,86,19,13,0,6,12,VLI,877370
2020-05-27,Liège,1589,31,23,Wallonia,12,97,20,10,2,3,7,WLG,1109800
2020-05-27,Luxembourg,492,8,1,Wallonia,3,25,2,1,0,3,3,WLX,286752
2020-05-27,Namur,443,7,5,Wallonia,6,37,10,5,1,2,2,WNA,495832
2020-05-27,OostVlaanderen,2682,33,14,Flanders,14,97,26,6,1,5,12,VOV,1200945
2020-05-27,VlaamsBrabant,2114,18,15,Flanders,6,28,7,4,3,3,4,VBR,1155843
2020-05-27,WestVlaanderen,2902,62,20,Flanders,11,183,30,13,1,10,15,VWV,1525255
2020-05-28,Antwerpen,1710,34,35,Flanders,14,145,38,19,1,4,24,VAN,1869730
2020-05-28,BrabantWallon,410,2,3,Wallonia,2,5,1,0,0,0,0,WBR,406019
2020-05-28,Brussels,880,26,10,Brussels,15,197,40,18,3,2,13,BRU,1218255
2020-05-28,Hainaut,1635,31,25,Wallonia,14,98,8,6,1,2,12,WHT,1346840
2020-05-28,Limburg,1043,27,18,Flanders,7,77,16,13,0,5,8,VLI,877370
2020-05-28,Liège,1622,21,5,Wallonia,12,92,19,8,2,4,5,WLG,1109800
2020-05-28,Luxembourg,381,1,2,Wallonia,3,17,3,1,0,0,6,WLX,286752
2020-05-28,Namur,679,3,1,Wallonia,6,32,8,4,1,0,6,WNA,495832
2020-05-28,OostVlaanderen,1729,23,21,Flanders,14,94,26,7,1,3,7,VOV,1200945
2020-05-28,VlaamsBrabant,1365,18,6,Flanders,6,25,6,4,3,0,4,VBR,1155843
2020-05-28,WestVlaanderen,1387,33,27,Flanders,11,157,22,10,0,7,24,VWV,1525255
2020-05-29,Antwerpen,1705,45,29,Flanders,14,134,37,20,1,5,17,VAN,1869730
2020-05-29,BrabantWallon,379,2,5,Wallonia,2,3,1,0,0,0,0,WBR,406019
2020-05-29,Brussels,1196,29,30,Brussels,15,189,38,18,2,5,19,BRU,1218255
2020-05-29,Hainaut,1963,32,6,Wallonia,14,93,9,6,1,5,15,WHT,1346840
2020-05-29,Limburg,775,15,15,Flanders,7,72,17,10,0,3,5,VLI,877370
2020-05-29,Liège,1179,17,8,Wallonia,12,91,13,8,2,4,11,WLG,1109800
2020-05-29,Luxembourg,309,1,7,Wallonia,3,13,2,1,0,0,3,WLX,286752
2020-05-29,Namur,402,4,13,Wallonia,6,28,5,2,1,1,3,WNA,495832
2020-05-29,OostVlaanderen,2280,27,8,Flanders,14,97,25,7,1,3,1,VOV,1200945
2020-05-29,VlaamsBrabant,1265,13,11,Flanders,6,23,6,4,3,0,2,VBR,1155843
2020-05-29,WestVlaanderen,1883,47,25,Flanders,11,149,20,9,0,3,11,VWV,1525255
2020-05-30,Antwerpen,1348,26,8,Flanders,14,117,36,16,1,8,23,VAN,1869730
2020-05-30,BrabantWallon,253,4,3,Wallonia,2,2,1,0,0,0,1,WBR,406019
2020-05-30,Brussels,855,30,7,Brussels,15,186,39,21,3,3,12,BRU,1218255
2020-05-30,Hainaut,1079,11,3,Wallonia,14,85,8,5,1,7,19,WHT,1346840
2020-05-30,Limburg,577,22,12,Flanders,7,71,16,11,0,5,8,VLI,877370
2020-05-30,Liège,1111,21,6,Wallonia,12,81,12,7,2,2,14,WLG,1109800
2020-05-30,Luxembourg,282,5,1,Wallonia,3,12,2,1,0,0,1,WLX,286752
2020-05-30,Namur,482,9,2,Wallonia,6,25,5,3,0,1,1,WNA,495832
2020-05-30,OostVlaanderen,1569,17,10,Flanders,14,89,24,7,1,2,13,VOV,1200945
2020-05-30,VlaamsBrabant,967,15,7,Flanders,6,18,2,1,0,0,1,VBR,1155843
2020-05-30,WestVlaanderen,1016,19,2,Flanders,11,137,23,12,0,12,25,VWV,1525255
2020-05-31,Antwerpen,1109,18,7,Flanders,14,118,37,18,1,6,5,VAN,1869730
2020-05-31,BrabantWallon,181,3,2,Wallonia,2,2,1,0,0,0,0,WBR,406019
2020-05-31,Brussels,497,16,5,Brussels,15,179,40,21,3,3,7,BRU,1218255
2020-05-31,Hainaut,820,9,4,Wallonia,14,85,9,5,1,0,0,WHT,1346840
2020-05-31,Limburg,729,12,7,Flanders,7,68,15,10,0,2,5,VLI,877370
2020-05-31,Liège,900,7,7,Wallonia,12,84,12,7,2,2,4,WLG,1109800
2020-05-31,Luxembourg,223,12,3,Wallonia,3,13,2,1,0,1,0,WLX,286752
2020-05-31,Namur,277,5,4,Wallonia,6,22,4,3,0,1,1,WNA,495832
2020-05-31,OostVlaanderen,786,8,3,Flanders,14,92,20,6,1,4,3,VOV,1200945
2020-05-31,VlaamsBrabant,457,13,2,Flanders,6,17,2,1,0,1,0,VBR,1155843
2020-05-31,WestVlaanderen,699,20,4,Flanders,11,138,22,11,0,5,8,VWV,1525255
2020-06-01,Antwerpen,846,11,9,Flanders,14,116,34,15,1,2,2,VAN,1869730
2020-06-01,BrabantWallon,130,3,2,Wallonia,2,2,1,0,0,0,0,WBR,406019
2020-06-01,Brussels,418,10,7,Brussels,15,184,42,23,3,7,3,BRU,1218255
2020-06-01,Hainaut,381,6,6,Wallonia,14,84,8,5,1,3,2,WHT,1346840
2020-06-01,Limburg,454,14,8,Flanders,7,68,16,11,0,3,1,VLI,877370
2020-06-01,Liège,573,9,5,Wallonia,12,80,12,8,2,1,0,WLG,1109800
2020-06-01,Luxembourg,87,0,1,Wallonia,3,14,3,1,0,1,0,WLX,286752
2020-06-01,Namur,180,5,1,Wallonia,6,22,4,3,0,0,0,WNA,495832
2020-06-01,OostVlaanderen,665,15,12,Flanders,14,93,20,7,1,2,4,VOV,1200945
2020-06-01,VlaamsBrabant,645,2,3,Flanders,6,16,2,1,0,0,1,VBR,1155843
2020-06-01,WestVlaanderen,863,12,5,Flanders,11,142,24,12,0,7,1,VWV,1525255
2020-06-02,Antwerpen,1603,25,25,Flanders,14,112,33,13,1,2,3,VAN,1869730
2020-06-02,BrabantWallon,178,2,1,Wallonia,2,3,1,0,0,2,0,WBR,406019
2020-06-02,Brussels,740,15,23,Brussels,15,190,47,22,3,8,2,BRU,1218255
2020-06-02,Hainaut,852,12,21,Wallonia,14,81,8,3,1,2,2,WHT,1346840
2020-06-02,Limburg,915,22,23,Flanders,7,71,17,7,0,4,3,VLI,877370
2020-06-02,Liège,1359,8,11,Wallonia,12,78,14,9,2,3,4,WLG,1109800
2020-06-02,Luxembourg,351,4,5,Wallonia,3,12,3,1,0,0,1,WLX,286752
2020-06-02,Namur,197,1,6,Wallonia,6,24,5,3,0,2,0,WNA,495832
2020-06-02,OostVlaanderen,1346,15,21,Flanders,14,93,17,5,1,1,3,VOV,1200945
2020-06-02,VlaamsBrabant,1033,9,12,Flanders,6,15,2,1,0,0,0,VBR,1155843
2020-06-02,WestVlaanderen,1717,23,14,Flanders,11,142,25,15,0,7,7,VWV,1525255
2020-06-03,Antwerpen,2217,20,30,Flanders,14,112,30,13,1,6,7,VAN,1869730
2020-06-03,BrabantWallon,392,4,7,Wallonia,2,2,0,0,0,0,0,WBR,406019
2020-06-03,Brussels,1101,33,23,Brussels,15,158,33,18,3,1,21,BRU,1218255
2020-06-03,Hainaut,1520,28,15,Wallonia,14,69,7,3,1,4,15,WHT,1346840
2020-06-03,Limburg,1153,35,21,Flanders,7,66,16,8,0,3,7,VLI,877370
2020-06-03,Liège,1343,14,7,Wallonia,12,70,14,8,2,2,14,WLG,1109800
2020-06-03,Luxembourg,337,3,1,Wallonia,3,11,0,0,0,1,1,WLX,286752
2020-06-03,Namur,478,8,2,Wallonia,6,22,4,3,0,1,0,WNA,495832
