country,indicator,date,year_week,value,source,url
Spain,Weekly new hospital admissions per 100k,2020-07-19,2020-W29,1.48523383897623,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-07-26,2020-W30,2.14862420233119,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-08-02,2020-W31,3.7247044923401,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-08-09,2020-W32,5.387405817054599,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-08-16,2020-W33,8.04730539496509,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-08-23,2020-W34,9.75437359111415,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-08-30,2020-W35,10.3670589585439,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-09-06,2020-W36,12.5325848261835,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-09-13,2020-W37,13.8192240977859,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-09-20,2020-W38,13.684010775318699,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-09-27,2020-W39,11.3769334607212,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-10-04,2020-W40,11.7001778097445,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-10-11,2020-W41,14.869240055070698,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-10-18,2020-W42,17.3833627696962,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-10-25,2020-W43,21.8475151192791,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-11-01,2020-W44,22.088363849923898,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-11-08,2020-W45,20.8186262436298,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-11-15,2020-W46,16.9565957206589,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-11-22,2020-W47,12.2304675587957,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-11-29,2020-W48,9.72479567682444,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-12-06,2020-W49,9.15647718082927,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-12-13,2020-W50,10.2297329279131,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-12-20,2020-W51,10.681852474913,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2020-12-27,2020-W52,12.325539426155501,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-01-03,2020-W53,17.5122379676728,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-01-10,2021-W01,28.3081766834175,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-01-17,2021-W02,37.2745101295272,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-01-24,2021-W03,36.2582975028592,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-01-31,2021-W04,25.770814178993,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-02-07,2021-W05,16.8277205226823,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-02-14,2021-W06,10.7579099688008,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-02-21,2021-W07,8.16350434396038,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-02-28,2021-W08,7.102924845857871,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-03-07,2021-W09,6.63390363354959,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-03-14,2021-W10,6.44798531515711,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-03-21,2021-W11,7.09236130504012,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-03-28,2021-W12,8.53322827258178,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-04-04,2021-W13,10.0691671074832,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-04-11,2021-W14,10.6459364361326,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-04-18,2021-W15,10.1515627258617,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-04-25,2021-W16,9.13535009919376,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-05-02,2021-W17,7.35222440915687,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-05-09,2021-W18,6.00009118448434,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-05-16,2021-W19,4.8761304414753,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-05-23,2021-W20,4.24443070057361,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-05-30,2021-W21,3.7120282433588,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-06-06,2021-W22,3.25568328003182,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-06-13,2021-W23,2.4232762635928,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-06-20,2021-W24,2.25003419418163,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-06-27,2021-W25,2.4760939676815696,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-07-04,2021-W26,4.53809713530717,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-07-11,2021-W27,8.19308225825009,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-07-18,2021-W28,12.1522973567443,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-07-25,2021-W29,13.4558382936552,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-08-01,2021-W30,11.966379038351901,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-08-08,2021-W31,10.2508600095486,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-08-15,2021-W32,8.23322371335756,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-08-22,2021-W33,6.513479268227191,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-08-29,2021-W34,4.783171282279059,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-09-05,2021-W35,3.55780054741959,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-09-12,2021-W36,2.3197535635787996,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-09-19,2021-W37,1.44720509203231,"TESSy COVID-19, national weekly data",
Spain,Weekly new hospital admissions per 100k,2021-09-26,2021-W38,0.483810169453139,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-02-02,2020-W05,0.006338124490652471,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-02-09,2020-W06,0.0147889571448558,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-02-16,2020-W07,0.0253524979626099,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-02-23,2020-W08,0.0845083265420329,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-03-01,2020-W09,0.4077526755653089,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-03-08,2020-W10,1.81904172881726,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-03-15,2020-W11,5.9747386865217305,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-03-22,2020-W12,5.95361160488622,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-03-29,2020-W13,2.7930001922141896,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-04-05,2020-W14,1.26973760629405,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-04-12,2020-W15,0.629587032738145,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-04-19,2020-W16,0.373949344948496,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-04-26,2020-W17,0.242961438808345,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-05-03,2020-W18,0.145776863285007,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-05-10,2020-W19,0.0739447857242788,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-05-17,2020-W20,0.0612685367429739,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-05-24,2020-W21,0.0633812449065247,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-05-31,2020-W22,0.0401414551074657,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-06-07,2020-W23,0.0443668714345673,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-06-14,2020-W24,0.035916038780364,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-06-21,2020-W25,0.0190143734719574,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-06-28,2020-W26,0.0485922877616689,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-07-05,2020-W27,0.0295779142897115,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-07-12,2020-W28,0.0845083265420329,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-07-19,2020-W29,0.12464978164949901,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-07-26,2020-W30,0.166903944920515,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-08-02,2020-W31,0.31690622453262396,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-08-09,2020-W32,0.477472044962486,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-08-16,2020-W33,0.711982651116628,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-08-23,2020-W34,0.8957882613455491,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-08-30,2020-W35,0.957056798088523,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-09-06,2020-W36,1.0521286654483102,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-09-13,2020-W37,1.1514259491352,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-09-20,2020-W38,1.07536845524737,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-09-27,2020-W39,0.942267840943667,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-10-04,2020-W40,1.07325574708382,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-10-11,2020-W41,1.3162171858921599,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-10-18,2020-W42,1.6204471614434799,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-10-25,2020-W43,2.0894683737517603,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-11-01,2020-W44,2.04721421048075,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-11-08,2020-W45,1.9753821329200199,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-11-15,2020-W46,1.55072779204631,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-11-22,2020-W47,1.20635636138752,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-11-29,2020-W48,0.857759514401634,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-12-06,2020-W49,0.868323055219389,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-12-13,2020-W50,0.967620338906277,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-12-20,2020-W51,1.05001595728476,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2020-12-27,2020-W52,1.3605840573267298,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-01-03,2020-W53,1.95214234312096,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-01-10,2021-W01,3.0972301677655096,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-01-17,2021-W02,3.7563951147933596,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-01-24,2021-W03,3.31061369228414,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-01-31,2021-W04,2.29228835745264,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-02-07,2021-W05,1.47889571448558,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-02-14,2021-W06,1.09649553688288,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-02-21,2021-W07,0.893675553181998,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-02-28,2021-W08,0.7922655613315591,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-03-07,2021-W09,0.7288843164250342,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-03-14,2021-W10,0.838745140929677,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-03-21,2021-W11,0.906351802163303,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-03-28,2021-W12,1.17044032260716,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-04-04,2021-W13,1.2950901042566598,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-04-11,2021-W14,1.3605840573267298,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-04-18,2021-W15,1.26128677363984,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-04-25,2021-W16,1.08804470422867,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-05-02,2021-W17,0.893675553181998,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-05-09,2021-W18,0.669728487845611,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-05-16,2021-W19,0.585220161303578,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-05-23,2021-W20,0.473246628635385,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-05-30,2021-W21,0.38451288576625,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-06-06,2021-W22,0.340146014331683,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-06-13,2021-W23,0.19436915104667604,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-06-20,2021-W24,0.22817248166348897,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-06-27,2021-W25,0.23028518982704002,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-07-04,2021-W26,0.44789413067277506,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-07-11,2021-W27,0.8493086817474309,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-07-18,2021-W28,1.19368011240622,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-07-25,2021-W29,1.2317088593501297,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-08-01,2021-W30,1.1493132409716498,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-08-08,2021-W31,0.946493257270769,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-08-15,2021-W32,0.834519724602575,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-08-22,2021-W33,0.600009118448434,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-08-29,2021-W34,0.428879757200817,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-09-05,2021-W35,0.30634268371486895,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-09-12,2021-W36,0.17746748573826898,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-09-19,2021-W37,0.10774811634109199,"TESSy COVID-19, national weekly data",
Spain,Weekly new ICU admissions per 100k,2021-09-26,2021-W38,0.0253524979626099,"TESSy COVID-19, national weekly data",
Sweden,Daily hospital occupancy,2020-02-27,2020-W09,1.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-02-28,2020-W09,1.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-02-29,2020-W09,1.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-01,2020-W09,1.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-02,2020-W10,3.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-03,2020-W10,3.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-04,2020-W10,3.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-05,2020-W10,6.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-06,2020-W10,7.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-07,2020-W10,7.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-08,2020-W10,7.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-09,2020-W11,10.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-10,2020-W11,14.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-11,2020-W11,18.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-12,2020-W11,15.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-13,2020-W11,16.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-14,2020-W11,18.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-15,2020-W11,23.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-16,2020-W12,26.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-17,2020-W12,45.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-18,2020-W12,64.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-19,2020-W12,207.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-20,2020-W12,265.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-21,2020-W12,317.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-22,2020-W12,383.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-23,2020-W13,460.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-24,2020-W13,530.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-25,2020-W13,637.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-26,2020-W13,750.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-27,2020-W13,879.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-28,2020-W13,947.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-29,2020-W13,1044.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-30,2020-W14,1162.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-03-31,2020-W14,1295.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-04-01,2020-W14,1381.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-04-02,2020-W14,1486.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-04-03,2020-W14,1523.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-04-04,2020-W14,1569.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-04-05,2020-W14,1773.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-04-06,2020-W15,1807.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-04-07,2020-W15,1864.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-04-08,2020-W15,1912.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-04-09,2020-W15,1922.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-04-10,2020-W15,2011.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-04-11,2020-W15,2054.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
Sweden,Daily hospital occupancy,2020-04-12,2020-W15,2104.0,Country_Website,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/statistik-och-analyser/analys-och-prognoser/
